ltable_id,rtable_id,label
1571,1887,0
2272,18487,0
643,41213,0
1351,2058,1
1821,54103,0
960,48726,0
296,61354,0
2575,48571,0
544,30004,1
2519,43049,0
1834,59334,0
1084,11006,0
203,32514,0
1243,61156,1
1543,20274,0
842,30120,0
1833,9979,0
1953,17325,0
45,50293,0
40,45884,0
2176,6266,0
2072,9343,0
721,16644,0
95,4312,0
95,52703,0
1525,61601,0
148,59265,0
2477,45905,0
2196,36667,0
1171,37142,1
1481,11043,1
2433,46640,0
2554,9565,0
441,64072,0
1761,58298,0
829,18704,0
905,17862,0
488,17297,0
1099,58962,0
2216,12731,0
730,39253,0
1611,31342,1
2587,63417,0
1749,37720,0
1120,57067,1
839,37857,0
1802,14212,0
2539,43308,0
2500,56443,0
2295,25433,0
1238,18541,1
1239,27270,0
1821,25475,0
1802,6706,0
658,27054,0
1701,11156,0
642,41762,0
2096,29299,0
1981,11310,0
1792,25475,0
1811,46289,0
1193,62708,0
1203,9669,0
1999,34137,0
1694,26315,0
2460,4817,0
1439,14606,0
1190,32917,0
277,45632,0
708,976,0
1201,22174,1
494,51139,1
1821,6890,0
2294,24728,1
1829,13025,0
2562,7701,0
1155,13722,0
1829,4736,0
2510,41290,0
2072,34382,1
961,44766,0
1288,23646,0
1738,3743,0
1826,23822,0
1365,22411,0
783,32362,0
1593,44182,1
1397,52657,0
19,30952,0
570,6677,0
1828,16106,0
2554,44812,0
996,43474,0
2140,23907,1
879,27978,1
1920,27440,0
2530,47495,0
1603,57794,0
2100,47488,0
2272,31328,0
1842,22885,0
2519,24204,0
1944,54243,0
2270,22756,0
703,21985,0
1623,45634,1
247,25,1
2573,7224,0
2538,29360,0
964,32935,1
2256,29998,0
1953,37348,0
2500,14876,0
1692,53637,0
519,62412,0
280,42183,0
414,47032,1
713,38943,0
105,30268,0
2411,41110,0
153,63440,0
2538,49648,0
892,62873,1
2330,34299,0
1133,1184,0
1829,44982,0
1006,12634,1
1774,1529,1
1401,37650,1
886,22839,0
2406,10409,0
618,54871,0
804,64255,0
1842,144,0
2300,42022,0
1345,55870,0
829,27463,1
1975,7373,0
2568,27684,0
414,48709,1
1454,63599,0
809,50290,0
1350,28636,0
194,50551,0
1829,5786,0
623,13913,0
429,49402,1
2210,11019,0
286,56526,1
106,61563,0
522,18926,0
1794,55580,0
840,39402,0
1098,6056,0
2443,34299,0
1831,44066,1
1518,27440,0
1138,12344,0
2513,13738,0
1123,976,0
2564,30082,0
238,58021,0
2310,18206,0
1171,39667,1
677,27619,0
1711,646,1
519,34481,0
859,17407,0
791,42348,0
2332,8468,1
1840,63795,1
282,31052,1
72,14521,0
1561,32571,0
184,4198,0
592,29903,0
842,20719,0
1367,57158,1
1829,9452,0
468,6688,0
709,63398,1
581,25761,0
840,31624,0
19,47315,0
2441,16779,0
2294,44365,0
228,14605,0
1407,61844,0
2505,39606,1
1969,50871,0
2208,45579,0
2300,31322,0
1679,59953,0
968,37839,0
1185,29410,0
1840,11839,0
212,17922,0
1901,58131,0
19,52988,0
1133,53196,1
986,24548,0
1180,20557,0
2456,42091,0
205,27009,0
751,34795,0
1470,60632,0
784,31381,0
19,31232,0
2237,63630,1
944,1766,1
631,26107,0
716,30195,0
2492,37915,0
2550,53778,0
483,43210,0
1749,53772,0
1979,58413,1
1038,57177,0
2405,38474,0
1857,17744,1
383,33223,1
1749,28648,0
371,57528,1
677,12112,0
1288,33808,0
2183,1933,0
1852,6409,1
525,19504,0
1840,30120,0
804,63851,0
1801,41920,0
1383,31614,0
95,52100,0
1747,3098,1
1239,56137,0
612,3053,0
2572,49072,0
1714,8181,0
1883,47632,0
2183,50653,0
2001,60797,0
1197,8831,1
310,30308,1
156,3284,0
1294,27387,0
2030,46691,0
2406,32338,0
1185,51856,0
1577,22984,1
2554,36236,0
1722,22325,1
1766,23247,0
1039,52613,1
1049,1845,0
1004,9990,0
2348,25910,1
1188,4569,0
2420,6239,0
2166,25417,1
1108,35778,1
319,339,0
807,32020,0
191,40936,1
2001,62580,0
2551,48799,1
973,42542,0
1840,59307,0
204,17214,0
146,42405,0
2174,37954,0
1901,6003,0
935,2308,1
570,55492,0
1375,8072,0
2300,19864,0
2343,5084,0
1625,54987,0
1288,1459,0
458,58674,0
960,52821,0
2510,37765,0
930,33203,0
277,51719,0
353,42156,0
1082,60063,0
1451,17799,1
632,31322,0
886,29979,0
1395,43918,0
204,15106,0
2323,50779,0
1810,33708,0
2255,53196,0
1313,43625,0
1224,21146,0
858,1142,0
911,17487,0
1200,42631,0
1303,35435,0
56,3779,0
1004,29409,0
1968,56348,0
1345,18225,0
1401,32512,0
1161,35234,0
1719,4121,1
93,34288,0
904,49905,0
2384,18266,0
659,60345,0
2368,3179,0
151,16634,0
1247,19199,0
1360,60233,0
1829,22340,0
2280,50006,0
1244,58812,0
2004,60613,0
2530,18093,0
1200,50293,0
1543,9393,0
1901,29332,0
1503,22121,1
2406,17274,0
642,9292,1
2422,34736,0
1115,6428,1
875,46851,0
2505,9513,0
1244,1996,0
177,44943,0
2036,32041,0
368,6868,0
1158,12080,0
1993,22952,0
204,36667,0
2170,19763,0
401,19720,0
390,38935,1
546,3888,0
1200,43933,0
905,39230,1
1543,17325,0
2531,42645,0
1373,32534,0
1434,55268,1
238,3260,0
960,47743,0
852,7643,0
2400,28491,0
2019,57581,0
2212,18910,1
1004,23894,0
1213,51361,0
649,26191,0
1332,2838,1
1901,59823,0
249,17175,0
2559,29808,0
2275,48938,0
861,6348,0
562,23818,0
2256,55371,0
1397,49856,0
1629,45703,0
1801,27440,0
708,22470,0
1842,53104,0
68,62407,0
2030,40653,0
2288,1043,0
136,9299,1
1981,24018,0
343,22803,0
2330,56443,0
779,59665,0
1953,45648,0
1914,50551,0
1603,60682,0
1403,18587,1
1383,56875,0
166,26242,0
1746,21779,0
1993,58223,0
767,29979,0
406,16147,0
536,42492,0
1288,10545,0
759,32571,0
592,57086,0
1092,13176,0
824,26545,0
1362,4693,0
1190,28866,1
522,61582,0
609,26246,1
1555,9378,0
1204,49569,0
2466,39902,0
1272,20532,0
1141,48725,1
1600,57016,0
2403,42678,0
3,50551,0
778,38846,0
1541,3909,0
140,26822,0
1700,21340,0
1401,60418,0
1444,4577,0
1397,11444,0
1459,45724,1
1476,7222,1
1370,49137,1
884,23392,1
2268,32193,0
2514,26672,1
767,61810,0
939,44691,0
95,31882,0
12,6685,0
311,21298,1
1485,27315,0
1443,3107,0
1419,60846,0
2240,483,0
714,31257,1
134,5114,1
431,742,1
15,64072,0
595,24468,0
2609,9923,0
1373,27843,0
2500,7906,0
1852,53668,0
288,9039,0
1276,50922,1
1247,31615,0
832,61335,0
1012,17325,0
177,4308,0
2343,39878,0
637,39339,0
2560,16776,0
1856,62207,0
2280,13004,0
1736,36603,0
2144,30120,0
1156,34715,0
2312,31133,0
1845,50502,0
2456,18910,0
52,39715,0
151,44179,0
2396,34586,0
464,27784,0
1212,27781,1
2561,15683,0
2188,30456,0
1789,10934,1
245,11971,0
1846,63118,0
1659,11170,1
2538,32957,0
1913,39706,1
2298,29078,0
1023,43640,0
1612,31919,0
612,49039,0
842,37892,1
842,11574,0
1785,44609,0
2587,55801,0
732,26746,0
1159,25870,1
2351,63261,0
904,26324,0
124,43431,0
1518,1845,0
22,43919,0
178,20967,0
1829,24705,0
2312,52383,0
369,62711,0
2483,9936,0
1018,53778,0
408,10507,0
1543,7065,0
2122,24726,0
1765,24185,1
1747,23495,1
2506,49648,0
1679,43199,0
1944,33240,0
1219,57065,0
953,9762,0
1404,58415,0
1828,56270,0
1437,32713,0
349,20189,1
1419,56536,1
36,28093,0
198,61696,1
1332,49129,0
760,17230,0
1090,57774,0
177,58869,0
1531,39369,0
775,52433,1
1424,39692,1
277,46920,0
537,39292,0
1404,62555,1
1802,56193,0
2568,32724,0
1998,7548,0
840,4991,0
1000,16311,0
1362,18777,0
776,13722,1
1671,16923,0
2558,14476,0
2077,55296,0
1244,55975,0
42,25469,0
52,3858,0
1699,58829,1
1834,14963,0
1246,57211,1
2475,7522,1
45,46131,0
1005,49630,0
1429,58239,0
360,7012,0
724,53767,0
810,53302,1
1214,22071,1
72,42678,0
166,30508,0
95,63089,1
2350,8516,0
1049,11426,1
1539,50359,1
2118,20385,1
960,55639,0
274,51515,0
1855,17905,0
1264,11056,0
2603,43210,0
2505,24468,0
1227,24211,1
26,49916,1
859,60400,0
1049,58160,0
1732,4018,0
1715,56007,1
103,15568,1
1714,49491,0
1288,61742,0
806,62736,0
1632,31626,0
2018,1759,0
2005,2518,0
517,42170,1
398,39339,0
1953,34209,0
758,52741,0
1875,7025,1
2345,19908,0
399,21586,0
2030,62687,0
2359,28595,0
2336,37080,0
124,43054,0
156,16776,0
228,29775,0
1068,32599,0
1212,52647,0
1944,16892,0
1531,10158,0
2233,39072,1
1263,26568,0
2563,3411,0
2208,24933,0
2418,34372,0
2270,38149,0
1439,43415,0
431,6795,0
1826,26224,0
2506,31322,0
1583,26155,0
95,43739,0
363,42372,1
2464,51624,0
1788,13700,0
1828,55856,0
732,15380,0
578,35097,0
203,6560,0
2275,42380,0
506,30817,0
2300,14281,0
1294,30737,0
2307,32942,1
2312,21786,0
468,64083,0
12,18238,0
1288,44542,0
1829,41398,0
1051,52875,0
1074,59530,0
19,42426,0
2249,8206,0
1635,46319,0
2126,39932,0
647,34498,0
562,31079,0
812,16311,0
1260,15111,0
703,35877,0
592,57125,1
921,3446,0
690,23250,1
604,22295,0
1431,38927,0
2562,24914,0
2520,25635,1
1901,48881,0
1826,7509,0
944,11482,0
1369,55108,0
2280,34299,0
1213,35170,0
1562,39107,0
1092,62178,0
1963,6124,0
772,19786,0
961,12540,0
1518,7564,0
898,16724,1
329,22839,0
577,64228,0
1901,30332,0
95,25741,0
772,20274,0
2549,15716,0
2398,56896,0
2610,14191,0
449,15647,0
2284,2345,0
2421,23767,0
602,3273,0
1755,58305,1
40,39677,0
1840,33952,0
402,18433,0
930,22065,0
293,34851,0
2071,9396,1
986,31545,0
2302,57112,1
713,56612,0
2578,55586,1
722,17230,0
2443,14876,0
166,45476,1
1829,41223,0
2611,36198,0
2275,40913,0
1224,39699,0
1645,10790,0
2374,37202,0
2483,35760,0
708,5553,0
1341,35666,0
1691,22303,0
962,37797,0
1368,21637,0
1840,41398,0
708,7885,0
2277,45088,0
2506,42631,0
1673,20740,0
2342,2961,0
288,48864,0
2610,62491,0
1239,37765,0
465,2528,1
63,39695,0
1447,62583,1
506,35470,0
2506,41942,0
2338,54250,0
2086,11508,0
767,16311,0
2300,24018,0
1287,50154,1
1727,16230,1
1138,40862,0
2525,39514,0
2554,43727,0
937,51609,0
1884,46805,1
1722,11802,1
938,39437,0
772,13790,0
185,20856,0
2059,59951,0
2338,32338,0
2295,55852,0
1752,17892,0
2514,14964,0
154,45734,0
1133,43190,0
2089,61180,0
2509,13981,0
570,18378,0
2604,47653,0
2568,11368,0
2565,26964,0
612,33027,0
528,38879,0
2076,42348,0
606,39339,0
1640,30264,0
1009,16881,0
2314,13937,1
323,33963,1
95,39144,0
944,55822,0
1146,54055,0
2064,55595,0
336,8632,0
2394,29394,0
120,38339,0
333,28688,0
1179,28685,0
526,50731,0
2564,57136,0
1431,51709,0
2543,29963,0
1245,44621,0
1794,41405,0
1594,47632,0
2230,44644,1
936,36953,0
649,45111,0
1986,6890,0
1419,12227,0
2609,45394,0
406,37028,0
787,25824,0
228,34733,0
1398,54796,1
61,26465,1
95,47147,0
1049,46239,0
2021,62459,0
2304,48393,0
1802,36628,1
632,41920,0
1150,5937,0
75,21988,0
1840,36236,0
1805,41656,0
1049,58264,0
1833,3311,0
1907,13764,0
1068,13705,1
993,25395,0
277,5877,0
1542,24884,1
2573,62030,0
1801,9988,0
2284,23389,1
528,44664,0
1042,52367,1
1875,11250,0
526,46640,0
869,6334,1
741,22839,0
1829,40735,0
1865,5053,0
1419,22251,0
1439,3053,0
769,58421,1
1842,27050,0
1205,46318,0
2249,19222,0
779,52572,0
293,39759,0
1351,55905,1
400,58559,0
610,31339,0
1727,56125,1
1749,4967,0
1954,2457,0
1484,30306,0
2295,9936,0
1822,43516,1
743,35371,0
1770,58990,0
612,17648,0
296,27564,0
2483,34299,0
1060,39106,0
1529,32386,0
1946,50575,0
1065,47930,0
2049,58331,0
721,52406,0
1375,31902,0
2495,50474,1
203,57444,0
69,8110,1
2486,38115,0
408,53542,0
1561,30544,0
594,47310,1
1954,9970,0
570,13005,0
2072,17320,0
387,12772,1
1999,52700,0
2607,20550,0
194,53053,0
1200,19262,0
687,38387,1
563,2849,0
735,30780,1
713,1750,0
1520,61683,0
1840,45271,0
1159,21619,0
2405,17782,1
2418,41409,0
2370,44943,0
2342,52778,0
2080,45461,0
1685,4585,0
563,9786,0
2361,45394,0
1037,56967,1
2425,19746,0
2332,30305,0
408,48218,0
203,42790,0
1351,25888,1
102,36988,1
1840,10972,0
1981,32963,0
2380,20149,0
746,6714,0
2527,37571,0
2227,40870,0
1926,60693,0
2420,58244,0
1603,31130,0
1256,18794,0
615,39992,0
150,23088,0
962,2906,0
66,25043,0
19,31909,0
771,2235,0
2399,31468,0
1015,59867,0
348,40536,0
486,56348,1
2114,54651,0
1192,55673,0
2542,21559,0
1665,19507,1
1960,5512,0
2559,51065,0
95,60412,0
2359,23251,0
2561,8852,0
708,59279,0
1051,47498,0
921,28881,0
2350,38372,0
330,60208,0
860,6868,0
2420,62379,0
2332,42426,0
1159,15195,0
635,3598,0
1794,59808,1
2604,61725,0
2116,36174,1
254,43737,0
703,10770,0
2295,52778,0
2500,21895,0
1442,33680,0
537,9528,0
1986,49953,0
112,13871,1
2245,6574,0
532,6351,1
1901,54706,0
2245,7842,0
703,27759,0
1821,43919,0
1826,48548,0
201,9758,0
1302,6148,1
612,1112,0
1145,12731,0
562,28305,0
1821,2870,0
562,3946,0
612,5072,0
2350,26994,0
1652,30048,0
1811,30053,0
2314,53716,0
1407,41758,0
1057,21049,1
2212,48824,1
1288,23877,0
672,59876,0
563,41942,0
604,46004,0
906,49918,0
2370,22411,0
136,46661,0
280,36053,1
2139,31209,1
1909,11956,1
2595,8031,0
488,29825,0
1840,20624,0
2094,52763,0
2432,43278,0
1372,57446,1
99,55136,1
297,46092,0
807,55244,0
562,13968,0
612,52988,1
2361,37952,0
707,10972,1
1232,42869,1
819,34791,0
867,6930,1
696,40018,0
852,40018,0
842,55371,0
535,16218,1
2600,17835,0
184,41011,0
2506,46668,0
1545,34053,1
2478,11170,0
758,11056,0
2338,34736,0
622,27009,0
2611,55464,0
1842,54883,0
2396,42343,0
1200,18926,0
1192,18542,0
2185,41173,0
2568,1112,0
1419,9731,0
583,62636,0
2374,16106,0
1704,48130,0
2338,42631,0
2521,33081,0
1821,33278,0
603,43035,0
947,10794,1
2554,34075,0
758,16892,0
228,13708,0
1180,49760,0
229,29409,0
1431,9990,0
2005,46916,0
1631,45422,0
1122,1111,0
492,13678,1
2300,60777,0
1549,26191,0
1683,41920,0
1188,28636,0
961,33904,0
1998,5789,0
1874,51916,0
1194,29963,0
2603,29717,0
2544,3253,0
2300,35086,0
2367,27168,0
1348,24414,0
1668,22798,0
2255,25741,0
2451,58001,0
151,53378,0
578,29227,0
2603,53053,0
2528,10364,0
243,4529,1
432,32830,0
1894,60987,0
1706,60477,1
1912,17651,0
1529,3128,0
298,37720,0
408,33048,0
1842,33952,0
1741,11699,0
394,40576,0
2354,9988,0
1977,28385,1
1635,33657,0
1963,57134,0
1785,61925,1
1680,48320,0
532,56204,0
2294,29326,1
1484,12821,1
1520,17229,0
2109,46661,0
2300,24963,0
2611,59088,1
1127,8072,0
2256,46297,0
2124,48676,0
2364,42794,0
2280,6312,0
1282,51916,0
1401,30278,0
2539,3779,0
1677,33670,1
2086,18611,0
330,538,0
1421,10602,1
1200,50416,0
944,7373,0
2006,61491,0
1605,49574,0
899,3558,0
291,24419,0
2573,3898,0
1023,45908,0
336,14212,0
1060,43487,0
22,36546,1
1801,1183,0
1242,37005,0
229,45113,0
612,18122,0
734,23021,0
1538,41489,1
2604,30790,0
2284,25031,0
836,39602,1
1215,15365,1
1542,23708,0
864,59936,0
298,13482,0
1539,62840,1
1914,57406,0
706,24305,1
45,6663,0
1633,42218,0
6,37013,0
1921,47495,0
2080,23604,0
2300,18329,0
1004,47643,0
746,55296,0
1531,8706,0
1939,41067,0
2221,36497,0
1015,362,0
1921,13301,0
441,35593,0
640,63017,1
1821,52385,0
767,42156,0
2005,2073,0
72,19588,0
1580,3973,0
1156,27585,0
393,2235,0
1610,51320,0
2549,30400,1
1732,29280,0
1502,39837,1
2418,52549,0
1222,1818,0
2146,32455,1
1388,34023,0
666,59037,1
1864,59265,0
145,23081,0
503,61145,0
1404,19055,0
1642,28133,1
1954,43415,0
151,25118,0
63,38975,0
2044,56190,0
2528,20709,0
339,24519,0
1632,20410,0
1842,50108,0
2212,25084,0
72,58713,1
1981,18526,0
2374,35232,0
974,49658,0
1749,56436,0
1792,27459,0
1680,7546,0
349,15038,0
1828,35135,0
1767,50575,0
696,33693,0
2575,18168,0
733,48416,0
882,58452,0
604,10343,0
1674,2201,1
1079,62708,0
849,11111,1
277,34721,0
1026,11638,1
2385,29360,0
1292,2863,0
90,50293,0
1811,56771,0
2561,55684,0
2456,29784,0
2359,3887,0
832,44328,0
787,4334,0
1407,43919,0
2609,58415,0
1556,36815,1
2249,9979,0
682,45111,0
1023,63994,1
204,18085,0
433,37228,0
286,62135,0
1637,9577,0
525,38402,0
964,6519,1
1545,39860,1
1213,61384,0
2312,62192,0
2498,28547,0
2398,32713,0
2422,50507,0
958,23918,0
525,27688,1
1643,55545,1
277,37919,0
2252,51748,0
2561,60063,0
382,63185,1
639,31456,1
1779,37608,1
1840,59246,0
219,39715,0
1379,41986,0
522,18640,1
794,40223,0
1421,14442,1
2300,44760,0
658,2569,0
859,9709,0
2443,28097,0
761,44292,0
2598,63910,0
1656,22911,0
986,33392,0
543,55113,1
798,63951,0
2289,49771,1
791,62323,0
687,40223,0
550,9561,1
2568,35251,0
2558,43301,0
1435,43853,0
1131,9951,1
1200,18329,0
1794,9536,0
1826,44986,0
1640,44203,0
2010,33566,0
2513,48864,0
2349,17292,1
434,62483,0
1247,49491,0
1239,4938,0
1301,57240,1
280,57774,0
1049,31322,0
659,36665,0
1509,27923,1
42,50887,0
1390,58177,0
998,7476,0
231,4140,1
548,10337,0
2552,38692,0
704,41445,0
1921,3651,0
2229,26496,0
178,27237,0
1883,62192,0
567,15775,1
1365,36720,0
1439,19455,0
570,30325,0
2398,38497,1
925,8802,0
1221,12273,0
1556,52746,1
2540,35012,0
707,54322,0
1600,55296,0
781,7001,0
935,59463,0
1519,26044,0
19,48252,0
827,19614,1
1264,15876,0
562,41405,0
290,54001,1
104,977,0
2009,56709,1
1088,54412,1
1694,23716,0
2500,6312,0
1840,35825,0
19,20602,0
713,5338,0
997,33309,1
2508,5903,0
2328,28547,0
2456,27453,1
2222,21192,0
900,22303,0
13,53148,1
2409,9194,0
2112,8189,0
2492,1839,0
197,51617,0
767,6348,0
1606,29525,1
1840,18378,0
2581,47627,1
2318,27738,0
90,40980,0
772,9951,0
1482,46092,1
360,8511,0
960,48163,0
2423,37299,0
203,26096,0
408,17082,0
791,57831,0
2554,1307,0
1512,30753,1
1419,56241,0
1811,52302,0
1538,53363,0
371,22118,0
229,35979,0
886,29717,0
1429,21618,0
2564,8802,0
562,42659,0
2066,53395,1
1842,10241,0
649,5647,1
926,50502,0
298,38692,0
1082,33034,0
1602,7268,1
1842,43836,0
1023,50959,0
1756,13699,0
1439,5072,0
331,28177,1
578,4991,0
2084,12366,1
2016,35235,0
1172,49630,0
1282,8509,0
2210,14456,1
667,37777,0
2222,28616,1
293,61422,1
1158,37936,0
2539,60891,0
2559,6072,0
1966,24144,0
2324,10602,0
2005,53481,0
1666,24289,0
2552,37892,0
2427,17274,0
2030,34097,0
1901,1095,0
1049,1844,0
2528,60418,0
2275,57312,0
785,40851,0
1834,48006,1
445,18696,1
788,16223,0
202,38975,0
2588,13708,0
2568,61955,0
2282,23081,1
104,28214,0
658,44376,1
14,34045,0
2564,47010,0
2338,53668,0
288,26355,0
1239,34485,0
2506,32386,0
2085,5221,1
631,44287,0
2361,32604,0
1490,30160,0
1448,49796,1
1365,7885,0
554,50897,0
612,57533,0
2471,46688,1
1507,35562,1
178,39936,0
139,46128,1
229,11019,0
1263,43195,0
1417,60173,1
169,50887,0
2492,30106,0
151,28758,0
1244,17297,0
528,64072,0
657,63389,0
45,9786,0
1831,49104,0
1546,26181,0
182,41392,0
1409,24610,1
519,1268,0
2418,48283,0
2551,16643,0
1290,54581,0
1283,4905,0
1380,9979,0
2513,52851,0
271,29378,0
1766,43875,0
1126,54193,0
1749,47498,0
659,36009,0
277,39536,0
1600,29289,1
2568,30264,0
2455,56291,1
880,12758,0
632,43278,0
15,17191,0
1383,40077,0
107,19496,1
2568,40688,0
95,54144,0
1529,3284,0
758,57488,0
1038,26749,0
2443,55852,0
1288,50047,0
703,46364,0
807,24347,0
240,49025,0
2490,27234,1
288,1766,0
1188,50687,0
758,63928,0
1563,59625,1
1635,41450,0
1792,52306,0
1821,11426,0
2329,36191,0
1399,11523,0
95,61742,0
2213,22515,0
1389,29443,1
2001,52821,0
996,48405,0
635,52690,1
253,3341,0
234,4323,0
0,39622,0
1829,48405,0
1262,40043,1
2030,32953,0
1785,58432,0
1534,22468,1
1020,29242,1
805,22314,0
1610,45055,0
1322,6741,1
1057,24261,1
379,40283,0
1158,37724,0
1429,57141,0
282,38419,0
318,53767,0
449,53638,0
1374,44070,0
1057,22454,0
2420,31286,0
1706,56419,1
205,39715,0
338,44141,1
1051,56576,0
2469,28114,0
1010,58117,1
288,42511,0
132,11310,0
2327,9564,0
19,34274,1
734,48067,0
1040,58885,0
2492,10951,0
2538,7564,0
773,24302,0
2506,56760,0
1921,38486,0
991,24429,0
95,436,0
90,7564,0
604,27827,0
2415,33033,1
1569,28019,0
2001,9039,0
1639,57138,0
2312,20626,0
2125,21017,0
2560,48006,0
2338,35086,0
2294,57380,0
2185,40231,0
41,13005,1
956,53155,0
2428,41942,0
2203,45662,0
2383,53913,0
758,34097,0
1671,24560,1
2018,28558,0
1877,38815,1
353,22839,0
2372,5374,0
1668,49704,1
839,23457,0
2232,26435,0
1963,15382,1
1946,2776,0
1048,47463,0
776,9692,0
349,11770,0
714,55698,0
1749,45957,0
1426,34442,0
942,17084,0
1852,3946,0
997,28685,1
55,18657,1
1129,8968,0
502,13508,1
619,47175,0
658,35230,1
953,48047,0
2530,13864,1
960,43018,0
788,19786,0
767,29717,0
1840,3191,0
301,28332,1
501,19714,0
290,12798,0
973,12485,0
936,57365,0
1828,48646,0
1263,20719,0
746,56270,0
947,45890,0
645,27834,0
2380,14730,0
2575,47957,0
80,22948,1
1229,31607,0
1049,53378,1
1253,41886,0
632,7450,0
2208,50220,0
203,40215,0
254,29378,0
488,31316,0
1131,2342,0
512,40249,0
2216,8806,0
548,37994,1
657,53663,0
1016,44273,0
1576,10785,1
827,15295,1
2549,59008,1
1069,13346,0
1914,12540,0
657,11839,0
1200,7564,0
2416,10966,0
221,1129,1
2234,42694,1
1439,24387,0
1578,10179,0
1610,63417,1
1342,38487,0
1741,28491,0
604,11740,0
579,57424,0
658,16646,0
879,31290,0
2563,35490,0
1975,51653,0
758,10751,0
506,11508,0
1439,63402,1
556,23955,1
1352,31635,1
729,17347,1
2466,27161,0
1957,54241,0
1801,30082,0
2338,51968,0
1439,20602,1
630,23312,1
707,1729,0
2249,50350,0
182,47498,0
1612,20626,0
1239,28959,0
2554,571,0
1099,19377,0
1998,2762,0
2473,33861,0
1755,4349,1
2581,18129,0
562,34174,0
2568,13790,0
1159,59439,0
1883,62311,0
2558,21395,0
1785,38242,0
1840,34427,0
1216,32287,0
712,4845,0
452,48427,0
41,2177,1
1525,19182,0
2500,31580,0
658,62323,0
502,50739,0
758,57982,0
659,30724,0
125,32403,1
1421,12263,0
835,46940,1
2421,49426,0
912,36845,0
2483,52778,0
1004,30776,0
1077,14093,0
2579,3973,1
1012,58009,0
40,9846,0
413,57486,1
2041,53424,0
2049,12017,0
1489,37563,1
1812,35580,1
2579,57158,0
2310,64033,0
1716,18478,0
277,29825,0
773,49312,0
2483,50755,0
2300,22136,0
66,21336,0
1465,36236,0
528,29138,0
1382,63845,1
288,58317,1
1421,5159,0
612,22308,0
729,31674,0
1960,53767,0
1815,17325,0
1840,29504,0
280,23672,0
801,16030,0
1633,9577,0
2277,9456,0
1954,5130,0
964,45345,0
1193,4040,0
132,44912,0
1362,61103,0
2292,34997,0
76,45743,0
1875,6243,0
2593,64262,0
1419,28641,0
1221,17331,0
2331,43738,0
571,12127,0
18,10325,0
228,20160,0
2521,14084,0
75,11446,0
1683,6560,0
870,18744,1
1247,57134,0
670,3779,0
2332,52988,0
840,56552,0
1655,10013,0
960,17787,0
1350,27021,0
2586,59346,1
5,43727,1
2489,27021,0
353,50551,0
612,14778,0
122,11014,0
632,48587,0
2083,28214,0
1915,22625,0
406,60949,0
1674,14499,0
2338,13318,0
1620,1181,1
2185,56587,0
1721,35424,0
2513,9039,0
562,9753,0
2280,62150,0
366,43796,1
1640,34209,0
506,55990,0
406,47061,0
1717,4466,1
885,43682,0
1827,29979,0
1793,27387,1
1542,18107,1
661,29979,0
1288,17648,0
526,15576,0
1015,62791,0
2570,2235,0
1760,47286,0
1529,32338,0
2344,31132,0
707,39381,0
1151,32957,0
713,46640,0
1821,55610,0
691,3526,0
1842,52851,0
348,44621,0
2587,9762,0
95,13394,0
2185,11839,0
1419,8971,0
2226,23243,0
2552,63981,0
1235,11954,1
136,26605,0
1264,9565,0
1421,63082,1
2333,31372,0
997,45777,0
356,45288,1
1832,27050,1
598,5278,0
277,53446,0
1188,32858,0
1342,8806,0
2113,21586,0
797,7151,1
1431,51273,0
1535,20350,0
1105,41762,0
1065,31706,0
1072,561,1
1698,41586,0
1785,51617,0
703,43049,0
568,6348,0
1487,48928,1
1383,62614,0
658,2832,0
1288,9970,0
575,2414,0
695,29963,0
1961,63519,1
942,40182,0
2564,36653,0
1829,1750,0
1346,53728,0
2387,15157,1
1612,41368,0
72,8971,0
2143,32685,1
1401,31368,0
1207,49774,0
2564,4578,0
45,16634,0
2506,59605,0
563,33379,0
681,19513,1
2535,40174,1
637,14191,0
1587,41704,0
1901,55852,0
528,34481,0
1773,12582,0
599,26806,0
1923,31442,0
1821,44760,0
2245,22722,0
1230,17973,1
2374,54772,0
1348,43906,1
1244,45957,0
1978,1322,1
489,59475,0
427,14233,0
631,48702,0
2003,42348,0
1465,2849,0
1897,63962,1
1953,25082,0
1512,2830,1
703,41952,0
463,7628,1
1697,47845,0
668,32758,1
237,43630,0
632,25118,0
1800,56131,0
1124,53879,1
1040,20098,0
2249,11541,0
708,14724,0
1842,35825,0
1525,17987,0
1829,58317,0
570,9292,0
2538,15695,0
348,58198,0
604,34736,0
696,7643,0
1051,56484,0
2568,30600,0
24,11163,1
1258,40152,0
858,33050,1
1487,44742,0
1826,36461,0
425,29979,0
1830,25031,0
2083,7807,1
652,43049,0
2007,43811,0
566,54854,0
5,15386,0
1882,30322,0
1205,25529,1
209,34373,0
773,25595,0
604,31022,0
653,42976,1
2425,32625,0
2082,13671,0
735,40821,0
1926,828,0
1447,45579,0
1996,15017,0
1842,53663,0
1840,828,0
806,12503,1
1908,1055,0
1668,14425,0
1749,28988,0
2607,35102,1
1518,34736,0
1912,5770,1
2366,45518,1
1902,41794,0
707,22512,0
2381,29050,0
1688,57489,1
819,47617,0
1901,14876,0
201,5335,1
1383,43868,0
1741,31493,1
1105,6677,0
1735,51630,0
2560,40188,0
527,18533,0
2126,60017,0
1178,27008,0
2126,7572,0
1329,9911,1
